# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 5.00000000e+00
# Aref          : 5.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
259.136         	1.34920302e+00	6.74601510e-01	6.74601510e-01	6.55588108e-02	3.33643423e-02	3.21944685e-02	5.84936902e-04	-1.50903276e-20	3.84701208e-20	4.67684779e-20	6.18543597e-20	-1.50858818e-20
259.182         	1.34926909e+00	6.74634544e-01	6.74634544e-01	6.58065445e-02	3.34820840e-02	3.23244605e-02	5.78811749e-04	-1.50823166e-20	3.84746074e-20	4.67655620e-20	6.18573884e-20	-1.50918264e-20
259.227         	1.34933850e+00	6.74669249e-01	6.74669249e-01	6.60734947e-02	3.36093771e-02	3.24641176e-02	5.72629773e-04	-1.50744611e-20	3.84792906e-20	4.67632647e-20	6.18609229e-20	-1.50976582e-20
259.273         	1.34940682e+00	6.74703412e-01	6.74703412e-01	6.63155928e-02	3.37241932e-02	3.25913996e-02	5.66396798e-04	-1.50663408e-20	3.84838670e-20	4.67606387e-20	6.18641864e-20	-1.51035476e-20
259.318         	1.34947359e+00	6.74736795e-01	6.74736795e-01	6.65768670e-02	3.38485363e-02	3.27283307e-02	5.60102778e-04	-1.50583322e-20	3.84886959e-20	4.67588783e-20	6.18681350e-20	-1.51092567e-20
259.364         	1.34954201e+00	6.74771005e-01	6.74771005e-01	6.68111571e-02	3.39593382e-02	3.28518189e-02	5.53759693e-04	-1.50499654e-20	3.84936232e-20	4.67566597e-20	6.18719530e-20	-1.51152934e-20
259.409         	1.34960989e+00	6.74804943e-01	6.74804943e-01	6.70328553e-02	3.40638017e-02	3.29690536e-02	5.47374030e-04	-1.50414528e-20	3.84986274e-20	4.67544605e-20	6.18758576e-20	-1.51213971e-20
259.455         	1.34968092e+00	6.74840458e-01	6.74840458e-01	6.72648657e-02	3.41733751e-02	3.30914907e-02	5.40942197e-04	-1.50329329e-20	3.85037870e-20	4.67525171e-20	6.18800456e-20	-1.51275285e-20
259.5           	1.34975340e+00	6.74876701e-01	6.74876701e-01	6.75102467e-02	3.42895453e-02	3.32207013e-02	5.34421997e-04	-1.50245220e-20	3.85090822e-20	4.67512291e-20	6.18846968e-20	-1.51334676e-20
259.545         	1.34981844e+00	6.74909221e-01	6.74909221e-01	6.77263614e-02	3.43910261e-02	3.33353354e-02	5.27845365e-04	-1.50157313e-20	3.85142564e-20	4.67496821e-20	6.18890975e-20	-1.51394153e-20
259.591         	1.34988494e+00	6.74942471e-01	6.74942471e-01	6.79513882e-02	3.44969279e-02	3.34544604e-02	5.21233743e-04	-1.50067893e-20	3.85196052e-20	4.67481072e-20	6.18936588e-20	-1.51455516e-20
259.636         	1.34995354e+00	6.74976772e-01	6.74976772e-01	6.81812123e-02	3.46051823e-02	3.35760300e-02	5.14576148e-04	-1.49978119e-20	3.85250236e-20	4.67467223e-20	6.18983847e-20	-1.51516624e-20
259.682         	1.35002440e+00	6.75012200e-01	6.75012200e-01	6.83717705e-02	3.46937657e-02	3.36780048e-02	5.07880426e-04	-1.49884507e-20	3.85305577e-20	4.67447123e-20	6.19029139e-20	-1.51582015e-20
259.727         	1.35009465e+00	6.75047325e-01	6.75047325e-01	6.85767232e-02	3.47895031e-02	3.37872200e-02	5.01141553e-04	-1.49791013e-20	3.85361081e-20	4.67430559e-20	6.19076361e-20	-1.51645802e-20
259.773         	1.35016725e+00	6.75083623e-01	6.75083623e-01	6.88028646e-02	3.48957622e-02	3.39071024e-02	4.94329861e-04	-1.49698908e-20	3.85417419e-20	4.67420643e-20	6.19127740e-20	-1.51707097e-20
259.818         	1.35022625e+00	6.75113124e-01	6.75113124e-01	6.90113927e-02	3.49931704e-02	3.40182223e-02	4.87474069e-04	-1.49604527e-20	3.85469574e-20	4.67412137e-20	6.19175642e-20	-1.51763506e-20
259.864         	1.35029132e+00	6.75145660e-01	6.75145660e-01	6.92075742e-02	3.50843663e-02	3.41232079e-02	4.80579229e-04	-1.49508568e-20	3.85522148e-20	4.67402337e-20	6.19223317e-20	-1.51820980e-20
259.909         	1.35036176e+00	6.75180880e-01	6.75180880e-01	6.93821423e-02	3.51647347e-02	3.42174077e-02	4.73663505e-04	-1.49409213e-20	3.85573995e-20	4.67385850e-20	6.19266921e-20	-1.51881070e-20
259.955         	1.35044784e+00	6.75223919e-01	6.75223919e-01	6.95618702e-02	3.52477089e-02	3.43141613e-02	4.66773795e-04	-1.49312009e-20	3.85660497e-20	4.67368439e-20	6.19344717e-20	-1.51976278e-20
260             	1.35053487e+00	6.75267435e-01	6.75267435e-01	6.97679136e-02	3.53437690e-02	3.44241446e-02	4.59812231e-04	-1.49216696e-20	3.85744344e-20	4.67357523e-20	6.19423106e-20	-1.52065582e-20
260.045         	1.35060720e+00	6.75303600e-01	6.75303600e-01	6.99555237e-02	3.54305410e-02	3.45249827e-02	4.52779172e-04	-1.49117577e-20	3.85800458e-20	4.67347998e-20	6.19474457e-20	-1.52126459e-20
260.091         	1.35067319e+00	6.75336594e-01	6.75336594e-01	7.01314024e-02	3.55113856e-02	3.46200168e-02	4.45684374e-04	-1.49016073e-20	3.85856041e-20	4.67337946e-20	6.19525014e-20	-1.52187068e-20
260.136         	1.35074522e+00	6.75372612e-01	6.75372612e-01	7.03064786e-02	3.55917707e-02	3.47147079e-02	4.38531404e-04	-1.48914090e-20	3.85913864e-20	4.67329599e-20	6.19578664e-20	-1.52249064e-20
260.182         	1.35079078e+00	6.75395392e-01	6.75395392e-01	7.04466537e-02	3.56546545e-02	3.47919992e-02	4.31327676e-04	-1.48806430e-20	3.85941251e-20	4.67321555e-20	6.19602028e-20	-1.52280473e-20
260.227         	1.35086295e+00	6.75431476e-01	6.75431476e-01	7.05973082e-02	3.57227357e-02	3.48745726e-02	4.24081532e-04	-1.48700816e-20	3.86006495e-20	4.67311441e-20	6.19662215e-20	-1.52350774e-20
260.273         	1.35094592e+00	6.75472960e-01	6.75472960e-01	7.07753437e-02	3.58044581e-02	3.49708856e-02	4.16786249e-04	-1.48598380e-20	3.86080209e-20	4.67307834e-20	6.19734126e-20	-1.52426291e-20
260.318         	1.35102016e+00	6.75510081e-01	6.75510081e-01	7.09443721e-02	3.58816306e-02	3.50627414e-02	4.09444583e-04	-1.48493224e-20	3.86147282e-20	4.67303202e-20	6.19798883e-20	-1.52495681e-20
260.364         	1.35107746e+00	6.75538731e-01	6.75538731e-01	7.10939697e-02	3.59490446e-02	3.51449250e-02	4.02059792e-04	-1.48384831e-20	3.86191692e-20	4.67301945e-20	6.19842664e-20	-1.52540719e-20
260.409         	1.35114332e+00	6.75571658e-01	6.75571658e-01	7.12268539e-02	3.60080685e-02	3.52187854e-02	3.94641561e-04	-1.48273941e-20	3.86238940e-20	4.67294559e-20	6.19886220e-20	-1.52591661e-20
260.455         	1.35121785e+00	6.75608923e-01	6.75608923e-01	7.13550498e-02	3.60647080e-02	3.52903418e-02	3.87183080e-04	-1.48163782e-20	3.86308194e-20	4.67286458e-20	6.19951423e-20	-1.52664965e-20
260.5           	1.35128924e+00	6.75644619e-01	6.75644619e-01	7.14750848e-02	3.61172287e-02	3.53578561e-02	3.79686331e-04	-1.48052206e-20	3.86375976e-20	4.67277628e-20	6.20014790e-20	-1.52737162e-20
260.545         	1.35135603e+00	6.75678014e-01	6.75678014e-01	7.16446462e-02	3.61944596e-02	3.54501867e-02	3.72136454e-04	-1.47944391e-20	3.86438081e-20	4.67281409e-20	6.20078785e-20	-1.52797376e-20
260.591         	1.35143495e+00	6.75717474e-01	6.75717474e-01	7.17597151e-02	3.62443692e-02	3.55153459e-02	3.64511662e-04	-1.47831913e-20	3.86508158e-20	4.67275132e-20	6.20145724e-20	-1.52870592e-20
260.636         	1.35150655e+00	6.75753276e-01	6.75753276e-01	7.18885921e-02	3.63011268e-02	3.55874653e-02	3.56830777e-04	-1.47718559e-20	3.86571655e-20	4.67270378e-20	6.20206845e-20	-1.52936466e-20
260.682         	1.35157630e+00	6.75788150e-01	6.75788150e-01	7.20011101e-02	3.63496766e-02	3.56514335e-02	3.49121530e-04	-1.47603724e-20	3.86634770e-20	4.67266530e-20	6.20268035e-20	-1.53001505e-20
260.727         	1.35164485e+00	6.75822423e-01	6.75822423e-01	7.20975606e-02	3.63901657e-02	3.57073949e-02	3.41385422e-04	-1.47486535e-20	3.86696111e-20	4.67260960e-20	6.20326591e-20	-1.53065631e-20
260.773         	1.35171889e+00	6.75859446e-01	6.75859446e-01	7.22204425e-02	3.64438290e-02	3.57766136e-02	3.33607695e-04	-1.47372151e-20	3.86768915e-20	4.67261877e-20	6.20399853e-20	-1.53137976e-20
260.818         	1.35179693e+00	6.75898467e-01	6.75898467e-01	7.23312671e-02	3.64914226e-02	3.58398445e-02	3.25789037e-04	-1.47255646e-20	3.86834974e-20	4.67260785e-20	6.20465367e-20	-1.53204581e-20
260.864         	1.35186439e+00	6.75932197e-01	6.75932197e-01	7.24254015e-02	3.65306320e-02	3.58947694e-02	3.17931299e-04	-1.47136773e-20	3.86899361e-20	4.67260110e-20	6.20529415e-20	-1.53269306e-20
260.909         	1.35193442e+00	6.75967211e-01	6.75967211e-01	7.25174785e-02	3.65687509e-02	3.59487277e-02	3.10011598e-04	-1.47017049e-20	3.86964406e-20	4.67258816e-20	6.20593814e-20	-1.53334998e-20
260.955         	1.35200568e+00	6.76002838e-01	6.76002838e-01	7.26023713e-02	3.66032421e-02	3.59991291e-02	3.02056512e-04	-1.46895550e-20	3.87030344e-20	4.67256433e-20	6.20658561e-20	-1.53402128e-20
261             	1.35208108e+00	6.76040541e-01	6.76040541e-01	7.26622135e-02	3.66251924e-02	3.60370211e-02	2.94085671e-04	-1.46773202e-20	3.87096026e-20	4.67249693e-20	6.20720873e-20	-1.53471180e-20
261.045         	1.35215138e+00	6.76075692e-01	6.76075692e-01	7.27853844e-02	3.66787861e-02	3.61065983e-02	2.86093898e-04	-1.46655256e-20	3.87162604e-20	4.67260994e-20	6.20793101e-20	-1.53532107e-20
261.091         	1.35222676e+00	6.76113378e-01	6.76113378e-01	7.28521520e-02	3.67041578e-02	3.61479942e-02	2.78081806e-04	-1.46531053e-20	3.87230334e-20	4.67259746e-20	6.20860207e-20	-1.53600461e-20
261.136         	1.35229620e+00	6.76148100e-01	6.76148100e-01	7.29216808e-02	3.67308652e-02	3.61908156e-02	2.70024805e-04	-1.46406326e-20	3.87297742e-20	4.67261608e-20	6.20928546e-20	-1.53666938e-20
261.182         	1.35236131e+00	6.76180656e-01	6.76180656e-01	7.29829755e-02	3.67534193e-02	3.62295563e-02	2.61931508e-04	-1.46280232e-20	3.87364212e-20	4.67264812e-20	6.20996618e-20	-1.53731806e-20
261.227         	1.35243714e+00	6.76218569e-01	6.76218569e-01	7.30331293e-02	3.67703994e-02	3.62627299e-02	2.53834766e-04	-1.46152923e-20	3.87435591e-20	4.67267836e-20	6.21069509e-20	-1.53801672e-20
261.273         	1.35250907e+00	6.76254535e-01	6.76254535e-01	7.30807034e-02	3.67860361e-02	3.62946672e-02	2.45684444e-04	-1.46024573e-20	3.87505760e-20	4.67272198e-20	6.21141859e-20	-1.53869661e-20
261.318         	1.35257918e+00	6.76289591e-01	6.76289591e-01	7.31582523e-02	3.68165935e-02	3.63416588e-02	2.37467338e-04	-1.45898955e-20	3.87575216e-20	4.67286217e-20	6.21218324e-20	-1.53932107e-20
261.364         	1.35265354e+00	6.76326770e-01	6.76326770e-01	7.32071034e-02	3.68327512e-02	3.63743521e-02	2.29199539e-04	-1.45768972e-20	3.87646107e-20	4.67291797e-20	6.21292006e-20	-1.54000209e-20
261.409         	1.35272549e+00	6.76362745e-01	6.76362745e-01	7.32339708e-02	3.68378735e-02	3.63960973e-02	2.20888063e-04	-1.45637415e-20	3.87717271e-20	4.67297514e-20	6.21366029e-20	-1.54068514e-20
261.455         	1.35279952e+00	6.76399758e-01	6.76399758e-01	7.32749103e-02	3.68499884e-02	3.64249219e-02	2.12533229e-04	-1.45506129e-20	3.87789247e-20	4.67306310e-20	6.21442402e-20	-1.54136092e-20
261.5           	1.35286609e+00	6.76433045e-01	6.76433045e-01	7.32779305e-02	3.68431099e-02	3.64348205e-02	2.04144714e-04	-1.45370774e-20	3.87859744e-20	4.67310768e-20	6.21515128e-20	-1.54204360e-20
261.545         	1.35293971e+00	6.76469856e-01	6.76469856e-01	7.33232729e-02	3.68573463e-02	3.64659265e-02	1.95709902e-04	-1.45239609e-20	3.87932623e-20	4.67326591e-20	6.21595919e-20	-1.54269327e-20
261.591         	1.35301144e+00	6.76505718e-01	6.76505718e-01	7.33625287e-02	3.68684869e-02	3.64940418e-02	1.87222584e-04	-1.45107293e-20	3.88005569e-20	4.67343598e-20	6.21677368e-20	-1.54333770e-20
261.636         	1.35308670e+00	6.76543352e-01	6.76543352e-01	7.33776304e-02	3.68675150e-02	3.65101154e-02	1.78699793e-04	-1.44970509e-20	3.88078711e-20	4.67352705e-20	6.21755064e-20	-1.54402359e-20
261.682         	1.35315507e+00	6.76577536e-01	6.76577536e-01	7.33787499e-02	3.68595254e-02	3.65192245e-02	1.70150476e-04	-1.44829827e-20	3.88154133e-20	4.67365278e-20	6.21836772e-20	-1.54471494e-20
261.727         	1.35322582e+00	6.76612908e-01	6.76612908e-01	7.33853155e-02	3.68542286e-02	3.65310870e-02	1.61570809e-04	-1.44692161e-20	3.88227692e-20	4.67376224e-20	6.21915804e-20	-1.54539580e-20
261.773         	1.35329951e+00	6.76649754e-01	6.76649754e-01	7.33772299e-02	3.68415807e-02	3.65356491e-02	1.52965784e-04	-1.44554359e-20	3.88302193e-20	4.67386091e-20	6.21995239e-20	-1.54609147e-20
261.818         	1.35336787e+00	6.76683936e-01	6.76683936e-01	7.33887249e-02	3.68386903e-02	3.65500346e-02	1.44327862e-04	-1.44417418e-20	3.88373896e-20	4.67401963e-20	6.22074877e-20	-1.54672914e-20
261.864         	1.35344103e+00	6.76720517e-01	6.76720517e-01	7.33753960e-02	3.68233567e-02	3.65520393e-02	1.35658697e-04	-1.44277704e-20	3.88447697e-20	4.67412597e-20	6.22153995e-20	-1.54741398e-20
261.909         	1.35351272e+00	6.76756358e-01	6.76756358e-01	7.33634305e-02	3.68086288e-02	3.65548017e-02	1.26913556e-04	-1.44137543e-20	3.88521029e-20	4.67424956e-20	6.22233507e-20	-1.54808550e-20
261.955         	1.35358548e+00	6.76792740e-01	6.76792740e-01	7.33374858e-02	3.67868993e-02	3.65505865e-02	1.18156371e-04	-1.43995564e-20	3.88595345e-20	4.67435150e-20	6.22312920e-20	-1.54877770e-20
262             	1.35366067e+00	6.76830335e-01	6.76830335e-01	7.32929111e-02	3.67558434e-02	3.65370677e-02	1.09387823e-04	-1.43851657e-20	3.88671247e-20	4.67443008e-20	6.22392751e-20	-1.54949743e-20
262.045         	1.35372686e+00	6.76863428e-01	6.76863428e-01	7.32959174e-02	3.67485434e-02	3.65473740e-02	1.00584728e-04	-1.43712360e-20	3.88744826e-20	4.67465858e-20	6.22477754e-20	-1.55011897e-20
262.091         	1.35380518e+00	6.76902591e-01	6.76902591e-01	7.32498554e-02	3.67166865e-02	3.65331689e-02	9.17588214e-05	-1.43567732e-20	3.88820723e-20	4.67475609e-20	6.22558527e-20	-1.55082918e-20
262.136         	1.35387349e+00	6.76936747e-01	6.76936747e-01	7.32200013e-02	3.66929051e-02	3.65270962e-02	8.29044716e-05	-1.43423952e-20	3.88894996e-20	4.67492306e-20	6.22641149e-20	-1.55148844e-20
262.182         	1.35394800e+00	6.76974001e-01	6.76974001e-01	7.31720444e-02	3.66600468e-02	3.65119976e-02	7.40246061e-05	-1.43278172e-20	3.88970545e-20	4.67505561e-20	6.22723325e-20	-1.55217764e-20
262.227         	1.35401578e+00	6.77007888e-01	6.77007888e-01	7.31180861e-02	3.66241802e-02	3.64939059e-02	6.51371278e-05	-1.43131304e-20	3.89045567e-20	4.67521803e-20	6.22806468e-20	-1.55284665e-20
262.273         	1.35409148e+00	6.77045739e-01	6.77045739e-01	7.30695780e-02	3.65910087e-02	3.64785693e-02	5.62196755e-05	-1.42984733e-20	3.89124398e-20	4.67539783e-20	6.22894289e-20	-1.55354506e-20
262.318         	1.35416286e+00	6.77081431e-01	6.77081431e-01	7.30037069e-02	3.65489762e-02	3.64547307e-02	4.71227453e-05	-1.42858183e-20	3.89180267e-20	4.67497385e-20	6.22928960e-20	-1.55431575e-20
262.364         	1.35423746e+00	6.77118731e-01	6.77118731e-01	7.29369354e-02	3.65064456e-02	3.64304898e-02	3.79778816e-05	-1.42736152e-20	3.89235370e-20	4.67445421e-20	6.22958080e-20	-1.55512659e-20
262.409         	1.35431022e+00	6.77155111e-01	6.77155111e-01	7.28720992e-02	3.64648721e-02	3.64072271e-02	2.88225104e-05	-1.42613307e-20	3.89291073e-20	4.67399000e-20	6.22990573e-20	-1.55591573e-20
262.455         	1.35437839e+00	6.77189195e-01	6.77189195e-01	7.27966325e-02	3.64179706e-02	3.63786619e-02	1.96543642e-05	-1.42487918e-20	3.89346392e-20	4.67354741e-20	6.23023763e-20	-1.55669022e-20
262.5           	1.35445817e+00	6.77229085e-01	6.77229085e-01	7.26858813e-02	3.63534264e-02	3.63324549e-02	1.04857586e-05	-1.42358885e-20	3.89406981e-20	4.67306484e-20	6.23060223e-20	-1.55753740e-20
262.545         	1.35453190e+00	6.77265948e-01	6.77265948e-01	7.26455554e-02	3.63240978e-02	3.63214575e-02	1.32017023e-06	-1.42234785e-20	3.89466041e-20	4.67276395e-20	6.23104239e-20	-1.55827844e-20
262.591         	1.35459233e+00	6.77296166e-01	6.77296166e-01	7.25331470e-02	3.62587002e-02	3.62744468e-02	-7.87331070e-06	-1.42103923e-20	3.89524127e-20	4.67240435e-20	6.23144345e-20	-1.55903909e-20
262.636         	1.35466935e+00	6.77334673e-01	6.77334673e-01	7.24438866e-02	3.62048559e-02	3.62390306e-02	-1.70873483e-05	-1.41972889e-20	3.89584567e-20	4.67204001e-20	6.23186567e-20	-1.55982567e-20
262.682         	1.35474013e+00	6.77370063e-01	6.77370063e-01	7.23431584e-02	3.61452657e-02	3.61978928e-02	-2.63135411e-05	-1.41840705e-20	3.89646087e-20	4.67172096e-20	6.23232136e-20	-1.56060039e-20
262.727         	1.35481790e+00	6.77408950e-01	6.77408950e-01	7.22280518e-02	3.60784639e-02	3.61495879e-02	-3.55619613e-05	-1.41715566e-20	3.89700574e-20	4.67112337e-20	6.23256743e-20	-1.56144406e-20
262.773         	1.35488568e+00	6.77442838e-01	6.77442838e-01	7.21046457e-02	3.60074955e-02	3.60971502e-02	-4.48273233e-05	-1.41594375e-20	3.89743021e-20	4.67029307e-20	6.23257674e-20	-1.56228367e-20
262.818         	1.35495501e+00	6.77477505e-01	6.77477505e-01	7.20064175e-02	3.59491155e-02	3.60573020e-02	-5.40932600e-05	-1.41476229e-20	3.89787747e-20	4.66950097e-20	6.23262796e-20	-1.56312698e-20
262.864         	1.35502400e+00	6.77511998e-01	6.77511998e-01	7.18724644e-02	3.58728675e-02	3.59995969e-02	-6.33647391e-05	-1.41359542e-20	3.89827235e-20	4.66861989e-20	6.23258230e-20	-1.56396241e-20
262.909         	1.35509616e+00	6.77548082e-01	6.77548082e-01	7.17615139e-02	3.58080857e-02	3.59534282e-02	-7.26712474e-05	-1.41244534e-20	3.89869336e-20	4.66782849e-20	6.23260760e-20	-1.56477912e-20
262.955         	1.35516642e+00	6.77583209e-01	6.77583209e-01	7.16155463e-02	3.57257904e-02	3.58897559e-02	-8.19827633e-05	-1.41123274e-20	3.89910628e-20	4.66695288e-20	6.23258272e-20	-1.56562984e-20
263             	1.35524452e+00	6.77622260e-01	6.77622260e-01	7.14531306e-02	3.56353288e-02	3.58178018e-02	-9.12365187e-05	-1.40999610e-20	3.89957909e-20	4.66611995e-20	6.23263907e-20	-1.56651911e-20
263.045         	1.35531495e+00	6.77657477e-01	6.77657477e-01	7.13360356e-02	3.55674997e-02	3.57685359e-02	-1.00518117e-04	-1.40878989e-20	3.90002715e-20	4.66541274e-20	6.23273353e-20	-1.56732078e-20
263.091         	1.35538015e+00	6.77690077e-01	6.77690077e-01	7.11795216e-02	3.54799404e-02	3.56995813e-02	-1.09820444e-04	-1.40754465e-20	3.90045855e-20	4.66467003e-20	6.23279356e-20	-1.56812353e-20
263.136         	1.35545053e+00	6.77725263e-01	6.77725263e-01	7.10249371e-02	3.53933273e-02	3.56316098e-02	-1.19141276e-04	-1.40629234e-20	3.90092018e-20	4.66394033e-20	6.23289035e-20	-1.56895001e-20
263.182         	1.35551925e+00	6.77759623e-01	6.77759623e-01	7.08666607e-02	3.53048488e-02	3.55618119e-02	-1.28481580e-04	-1.40503337e-20	3.90138122e-20	4.66323911e-20	6.23300078e-20	-1.56976166e-20
263.227         	1.35559845e+00	6.77799224e-01	6.77799224e-01	7.06967941e-02	3.52105575e-02	3.54862366e-02	-1.37839561e-04	-1.40376288e-20	3.90189370e-20	4.66252877e-20	6.23315809e-20	-1.57062931e-20
263.273         	1.35566361e+00	6.77831804e-01	6.77831804e-01	7.05067258e-02	3.51061626e-02	3.54005632e-02	-1.47200260e-04	-1.40244768e-20	3.90233032e-20	4.66177029e-20	6.23321547e-20	-1.57144518e-20
263.318         	1.35573459e+00	6.77867295e-01	6.77867295e-01	7.03628747e-02	3.50248525e-02	3.53380222e-02	-1.56584840e-04	-1.40118579e-20	3.90282237e-20	4.66116943e-20	6.23340709e-20	-1.57223765e-20
263.364         	1.35580805e+00	6.77904024e-01	6.77904024e-01	7.01612401e-02	3.49146422e-02	3.52465979e-02	-1.65977863e-04	-1.39986094e-20	3.90330169e-20	4.66044770e-20	6.23352554e-20	-1.57307784e-20
263.409         	1.35587650e+00	6.77938248e-01	6.77938248e-01	6.99734217e-02	3.48113276e-02	3.51620941e-02	-1.75383252e-04	-1.39854530e-20	3.90378635e-20	4.65979556e-20	6.23368413e-20	-1.57388857e-20
263.455         	1.35594732e+00	6.77973662e-01	6.77973662e-01	6.97808645e-02	3.47056278e-02	3.50752367e-02	-1.84804477e-04	-1.39722242e-20	3.90428011e-20	4.65914656e-20	6.23385339e-20	-1.57470683e-20
263.5           	1.35602142e+00	6.78010710e-01	6.78010710e-01	6.95728463e-02	3.45921766e-02	3.49806697e-02	-1.94246547e-04	-1.39588016e-20	3.90479717e-20	4.65849680e-20	6.23404557e-20	-1.57554877e-20
263.545         	1.35608702e+00	6.78043510e-01	6.78043510e-01	6.93725452e-02	3.44825730e-02	3.48899722e-02	-2.03699584e-04	-1.39453479e-20	3.90529517e-20	4.65790968e-20	6.23425001e-20	-1.57634033e-20
263.591         	1.35615887e+00	6.78079434e-01	6.78079434e-01	6.91799416e-02	3.43768079e-02	3.48031337e-02	-2.13162913e-04	-1.39319099e-20	3.90580730e-20	4.65732100e-20	6.23446780e-20	-1.57714680e-20
263.636         	1.35622467e+00	6.78112333e-01	6.78112333e-01	6.89652932e-02	3.42600125e-02	3.47052807e-02	-2.22634149e-04	-1.39182377e-20	3.90630373e-20	4.65673017e-20	6.23466881e-20	-1.57793864e-20
263.682         	1.35629097e+00	6.78145487e-01	6.78145487e-01	6.87378668e-02	3.41368258e-02	3.46010411e-02	-2.32107630e-04	-1.39044542e-20	3.90679542e-20	4.65611373e-20	6.23485229e-20	-1.57873856e-20
263.727         	1.35636970e+00	6.78184852e-01	6.78184852e-01	6.84917278e-02	3.40042847e-02	3.44874431e-02	-2.41579207e-04	-1.38904778e-20	3.90733726e-20	4.65547068e-20	6.23507260e-20	-1.57960192e-20
263.773         	1.35643755e+00	6.78218776e-01	6.78218776e-01	6.82796089e-02	3.38887442e-02	3.43908647e-02	-2.51060234e-04	-1.38767114e-20	3.90784643e-20	4.65492613e-20	6.23530950e-20	-1.58038337e-20
263.818         	1.35650802e+00	6.78254010e-01	6.78254010e-01	6.80434060e-02	3.37611542e-02	3.42822518e-02	-2.60548804e-04	-1.38627255e-20	3.90837394e-20	4.65435460e-20	6.23555124e-20	-1.58119664e-20
263.864         	1.35657229e+00	6.78286147e-01	6.78286147e-01	6.78188245e-02	3.36393575e-02	3.41794670e-02	-2.70054724e-04	-1.38488143e-20	3.90888727e-20	4.65383844e-20	6.23580648e-20	-1.58196805e-20
263.909         	1.35664413e+00	6.78322066e-01	6.78322066e-01	6.75522201e-02	3.34965343e-02	3.40556859e-02	-2.79575779e-04	-1.38346115e-20	3.90943822e-20	4.65326690e-20	6.23607167e-20	-1.58280478e-20
263.955         	1.35671131e+00	6.78355657e-01	6.78355657e-01	6.73000104e-02	3.33609134e-02	3.39390970e-02	-2.89091781e-04	-1.38205169e-20	3.90996423e-20	4.65275735e-20	6.23634290e-20	-1.58358555e-20
264             	1.35677863e+00	6.78389315e-01	6.78389315e-01	6.70308643e-02	3.32168265e-02	3.38140378e-02	-2.98605630e-04	-1.38063994e-20	3.91052016e-20	4.65225176e-20	6.23664604e-20	-1.58439428e-20
